# YTID, start_seconds, end_seconds,all_labels,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,animal_sound,only_animal
#NAME?,0.0,10.0," ""/m/03fwl,/m/04rlf,/m/09x0r""",/m/03fwl,/m/04rlf,/m/09x0r,,,,,,,,,,True,False
T7rFcuQU_IE,30.0,40.0," ""/m/07q0yl5,/m/07s0dtb,/m/0jbk""",/m/07q0yl5,/m/07s0dtb,/m/0jbk,,,,,,,,,,True,False
T8cnEXIwjWA,0.0,10.0," ""/m/01280g,/m/09x0r,/m/0jbk,/t/dd00129""",/m/01280g,/m/09x0r,/m/0jbk,/t/dd00129,,,,,,,,,True,False
TA3E0Sk4Rno,350.0,360.0," ""/m/06hck5,/m/06wzb,/m/07rjwbb""",/m/06hck5,/m/06wzb,/m/07rjwbb,,,,,,,,,,True,False
TAA7komOjaQ,30.0,40.0," ""/m/04s8yn,/m/07r5c2p""",/m/04s8yn,/m/07r5c2p,,,,,,,,,,,True,False
TAgahC6ZeWM,290.0,300.0," ""/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
TBCzIp_jBYg,0.0,10.0," ""/m/068zj,/m/0jbk""",/m/068zj,/m/0jbk,,,,,,,,,,,True,False
TDBqWGhnoLM,10.0,20.0," ""/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
TDUu4XkkMho,30.0,40.0," ""/m/04rlf,/m/068hy,/m/07bgp,/m/07q0h5t,/m/0jbk""",/m/04rlf,/m/068hy,/m/07bgp,/m/07q0h5t,/m/0jbk,,,,,,,,True,False
TEpdrOtRCmk,30.0,40.0," ""/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk""",/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk,,,,,,,,,True,False
THpNZI3LkME,370.0,380.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
TIHXG1DtE1c,30.0,40.0," ""/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk""",/m/04s8yn,/m/07r5c2p,/m/09x0r,/m/0jbk,,,,,,,,,True,False
TJVwnfX26sc,30.0,40.0," ""/m/05_wcq""",/m/05_wcq,,,,,,,,,,,,True,False
TKtNAJa-mbQ,11.0,21.0," ""/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk""",/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk,,,,,,,,True,False
TO6nBFGqHTw,0.0,3.0," ""/m/07q5rw0""",/m/07q5rw0,,,,,,,,,,,,True,False
TPGgOyJVZDw,290.0,300.0," ""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""",/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv,,,,,,,,,True,False
TVNbeloInk4,30.0,40.0," ""/m/07bgp,/m/07q0h5t""",/m/07bgp,/m/07q0h5t,,,,,,,,,,,True,False
TWcbU5_9jao,300.0,310.0," ""/m/02yds9,/m/068hy""",/m/02yds9,/m/068hy,,,,,,,,,,,True,False
TWgMeMM_i4U,30.0,40.0," ""/m/04rlf,/m/07qdb04""",/m/04rlf,/m/07qdb04,,,,,,,,,,,True,False
TXKODIvIqGI,320.0,330.0," ""/m/05_wcq""",/m/05_wcq,,,,,,,,,,,,True,False
TYFkiyNIDWU,260.0,270.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
TYJiQ-03tBI,30.0,40.0," ""/m/025rv6n,/m/0dbvp""",/m/025rv6n,/m/0dbvp,,,,,,,,,,,True,False
TZLnnULCTQQ,40.0,50.0," ""/m/068hy,/m/07sq110,/m/09x0r,/m/0bt9lr,/m/0jbk""",/m/068hy,/m/07sq110,/m/09x0r,/m/0bt9lr,/m/0jbk,,,,,,,,True,False
T_HaWPLxrSQ,0.0,7.0," ""/m/078jl,/m/07rjwbb""",/m/078jl,/m/07rjwbb,,,,,,,,,,,True,False
Ta9OBhokq5Q,10.0,20.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
Tg6Kexjc9vc,30.0,40.0," ""/t/dd00018""",/t/dd00018,,,,,,,,,,,,True,False
ThNxBNCE-As,40.0,50.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
TiFboW8mqd4,30.0,40.0," ""/m/015p6,/m/01w250,/m/020bb7,/m/07pggtn""",/m/015p6,/m/01w250,/m/020bb7,/m/07pggtn,,,,,,,,,True,False
TiZXWRhsMX8,30.0,40.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
TioINDSHcps,20.0,30.0," ""/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136""",/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,,True,False
TlbhdpWbudw,30.0,40.0," ""/m/07r5c2p""",/m/07r5c2p,,,,,,,,,,,,True,False
TmYBGwKqsrA,16.0,26.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
TmwmAx5eWxc,50.0,60.0," ""/m/03vt0,/m/07r4gkf,/m/09xqv""",/m/03vt0,/m/07r4gkf,/m/09xqv,,,,,,,,,,True,False
TpCKwV4kHuU,30.0,40.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
TvAqcCyIOno,0.0,10.0," ""/m/015p6,/m/020bb7,/m/07pggtn""",/m/015p6,/m/020bb7,/m/07pggtn,,,,,,,,,,True,False
Txqa24Bxrs0,70.0,80.0," ""/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk""",/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk,,,,,,,,,True,False
U1FtQ84KqUA,30.0,40.0," ""/m/07qn4z3""",/m/07qn4z3,,,,,,,,,,,,True,False
U2yh9pjnuTQ,30.0,40.0," ""/m/04rlf,/m/04rmv,/m/09x0r""",/m/04rlf,/m/04rmv,/m/09x0r,,,,,,,,,,True,False
U3XtkiZqQfU,0.0,10.0," ""/m/068zj,/m/0bt9lr,/m/0jbk""",/m/068zj,/m/0bt9lr,/m/0jbk,,,,,,,,,,True,False
U448QE-yQFw,0.0,10.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
U8rtQKlHDD0,30.0,40.0," ""/m/04rlf,/m/07pjwq1,/m/09x0r""",/m/04rlf,/m/07pjwq1,/m/09x0r,,,,,,,,,,True,False
U9BnVvUcWbs,170.0,180.0," ""/m/04rlf,/m/068zj,/m/09x0r""",/m/04rlf,/m/068zj,/m/09x0r,,,,,,,,,,True,False
UDLksci_WiA,10.0,20.0," ""/m/07r5c2p,/m/0jbk""",/m/07r5c2p,/m/0jbk,,,,,,,,,,,True,False
UGnEgAVAVIk,270.0,280.0," ""/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk""",/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk,,,,,,,,,True,False
UHYBH0Vn-2Y,160.0,170.0," ""/m/032n05,/m/04rlf,/m/09x0r""",/m/032n05,/m/04rlf,/m/09x0r,,,,,,,,,,True,False
UJM-Sxi5RT4,30.0,40.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
UMUdFohRD4w,3.0,13.0," ""/m/07sx8x_""",/m/07sx8x_,,,,,,,,,,,,True,False
UMc5BMRVqP8,30.0,40.0," ""/m/07qdb04,/m/09x0r""",/m/07qdb04,/m/09x0r,,,,,,,,,,,True,False
UMuVPp2pdyE,30.0,40.0," ""/m/078jl,/m/07rjwbb""",/m/078jl,/m/07rjwbb,,,,,,,,,,,True,False
US2BlHKCkGo,30.0,40.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
UUhTmQ2iHJc,50.0,60.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
UVKJiXz6iLE,40.0,50.0," ""/m/03fwl,/m/07bgp,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/07bgp,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,True,False
UWpne-_bVsk,30.0,40.0," ""/m/06wzb,/m/07rjwbb""",/m/06wzb,/m/07rjwbb,,,,,,,,,,,True,False
UXbSzT0H4Ro,530.0,540.0," ""/m/01h3n,/m/03vt0,/m/0h2mp""",/m/01h3n,/m/03vt0,/m/0h2mp,,,,,,,,,,True,False
UYux2906iMw,30.0,40.0," ""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""",/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,True,False
U_5ZaPrWcbM,30.0,40.0," ""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""",/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv,,,,,,,,,True,False
Ubn-sG8kzoM,30.0,40.0," ""/m/09x0r,/t/dd00018""",/m/09x0r,/t/dd00018,,,,,,,,,,,True,False
UcpzMSgZobQ,100.0,110.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
Ug9_JfcBVt8,6.0,16.0," ""/m/025rv6n,/m/07qn5dc,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/09b5t,,,,,,,,,,True,False
UjeF2s0udtc,10.0,20.0," ""/m/04rlf,/m/07c52,/m/09x0r,/m/0jbk""",/m/04rlf,/m/07c52,/m/09x0r,/m/0jbk,,,,,,,,,True,False
UlqBFf63wXE,0.0,9.0," ""/m/07sx8x_""",/m/07sx8x_,,,,,,,,,,,,True,False
UnD2YY2XHno,30.0,40.0," ""/m/07qrkrw""",/m/07qrkrw,,,,,,,,,,,,True,False
UqVKae3vHd4,20.0,30.0," ""/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125""",/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125,,,,,,,,True,False
UuLquKxmqIg,510.0,520.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
UxHEyYQAz8o,40.0,50.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
Uy77YZk8HZA,0.0,5.0," ""/m/07q5rw0,/m/0jbk""",/m/07q5rw0,/m/0jbk,,,,,,,,,,,True,False
V-DJ66llJgM,40.0,50.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
V2lnBxdPtBo,100.0,110.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,,,,,,,,,True,False
V30BgGfDtjs,0.0,10.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
V3Ds9BMB1wI,30.0,40.0," ""/m/09x0r,/t/dd00018""",/m/09x0r,/t/dd00018,,,,,,,,,,,True,False
VCRuyLRBna4,30.0,40.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,,,,,,,,,True,False
VDVI_rIX_5w,10.0,20.0," ""/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk""",/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk,,,,,,,,,True,False
VFxUtvYFRJg,30.0,40.0," ""/m/01yrx,/m/03q5t,/m/04rlf,/m/068hy,/m/07qrkrw""",/m/01yrx,/m/03q5t,/m/04rlf,/m/068hy,/m/07qrkrw,,,,,,,,True,False
VGpqLyx96Z8,20.0,30.0," ""/m/03wwcy,/m/05tny_,/m/068hy,/m/07r67yg,/m/09x0r,/m/0bt9lr,/m/0jbk""",/m/03wwcy,/m/05tny_,/m/068hy,/m/07r67yg,/m/09x0r,/m/0bt9lr,/m/0jbk,,,,,,True,False
VI57Gxq5iBk,110.0,120.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
VJDxRtECwwQ,28.0,38.0," ""/m/07qn4z3""",/m/07qn4z3,,,,,,,,,,,,True,False
VP5mRLJtOEM,30.0,40.0," ""/m/07qrkrw""",/m/07qrkrw,,,,,,,,,,,,True,False
VPXU21fNEMM,520.0,530.0," ""/m/04rlf,/m/07pjwq1""",/m/04rlf,/m/07pjwq1,,,,,,,,,,,True,False
VRzOVaHeZ0A,30.0,40.0," ""/m/04rlf,/m/07qdb04""",/m/04rlf,/m/07qdb04,,,,,,,,,,,True,False
VSvRlhu1rb4,30.0,40.0," ""/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk""",/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk,,,,,,,,True,False
VUpMaG2xKUw,30.0,40.0," ""/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk""",/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk,,,,,,,,True,False
VW60j2r8-Zo,4.0,14.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
VXK8kljUczk,200.0,210.0," ""/m/07sx8x_""",/m/07sx8x_,,,,,,,,,,,,True,False
VYornyMgn8A,240.0,250.0," ""/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,,True,False
V_8-8wd0WU0,100.0,110.0," ""/m/0cdnk,/m/0jbk""",/m/0cdnk,/m/0jbk,,,,,,,,,,,True,False
V_DfQSJ64MI,7.0,17.0," ""/m/01z5f,/m/068hy,/m/07qf0zm,/m/09x0r,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/068hy,/m/07qf0zm,/m/09x0r,/m/0bt9lr,/m/0jbk,,,,,,,True,False
Ve-RFG6nSsc,140.0,150.0," ""/m/015p6,/m/01yg9g,/m/09x0r,/t/dd00128""",/m/015p6,/m/01yg9g,/m/09x0r,/t/dd00128,,,,,,,,,True,False
Vgmk-LtyDvc,140.0,150.0," ""/m/015p6,/m/04s8yn,/m/09x0r,/m/0dbvp""",/m/015p6,/m/04s8yn,/m/09x0r,/m/0dbvp,,,,,,,,,True,False
Vhlf6pfZpXU,19.0,29.0," ""/m/04rlf,/m/07qdb04""",/m/04rlf,/m/07qdb04,,,,,,,,,,,True,False
VjzkQgfqCGQ,410.0,420.0," ""/m/03fwl,/m/04rlf,/m/09x0r""",/m/03fwl,/m/04rlf,/m/09x0r,,,,,,,,,,True,False
VkBrH-1AIgM,260.0,270.0," ""/m/06hps""",/m/06hps,,,,,,,,,,,,True,False
VlDhKq73jIU,0.0,7.0," ""/m/07r_80w,/m/09d5_,/m/09ld4""",/m/07r_80w,/m/09d5_,/m/09ld4,,,,,,,,,,True,False
VnSsch6Q6ho,30.0,40.0," ""/m/078jl,/m/07rjwbb""",/m/078jl,/m/07rjwbb,,,,,,,,,,,True,False
Vp0r-jlMlW8,20.0,30.0," ""/m/01j3sz,/m/04rmv,/m/068hy,/m/07s04w4,/m/09x0r""",/m/01j3sz,/m/04rmv,/m/068hy,/m/07s04w4,/m/09x0r,,,,,,,,True,False
VqVnlnzrKno,130.0,140.0," ""/m/06hps""",/m/06hps,,,,,,,,,,,,True,False
VtBEfo3W1JY,30.0,40.0," ""/m/01yrx,/m/02yds9,/m/04rlf,/m/068hy,/m/09x0r,/m/0jbk""",/m/01yrx,/m/02yds9,/m/04rlf,/m/068hy,/m/09x0r,/m/0jbk,,,,,,,True,False
VtTZhYs8fz0,10.0,20.0," ""/m/07pjwq1,/m/09x0r""",/m/07pjwq1,/m/09x0r,,,,,,,,,,,True,False
VxllecRDquc,0.0,9.0," ""/m/04s8yn,/m/07r5c2p""",/m/04s8yn,/m/07r5c2p,,,,,,,,,,,True,False
VyHJW0iLFG0,370.0,380.0," ""/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/m/0lyf6""",/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/m/0lyf6,,,,,,,True,False
W-ZrB0-P7GU,30.0,40.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,,,,,,,,,True,False
W05CXD-rYgc,70.0,80.0," ""/m/01280g,/m/04cvmfc,/m/0jbk""",/m/01280g,/m/04cvmfc,/m/0jbk,,,,,,,,,,True,False
W3wUmtCnC4k,30.0,40.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
W4oEM0W6mhM,30.0,40.0," ""/m/015p6,/m/020bb7,/m/07pggtn""",/m/015p6,/m/020bb7,/m/07pggtn,,,,,,,,,,True,False
W77s6g96F5g,30.0,40.0," ""/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k,/m/0ch8v""",/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k,/m/0ch8v,,,,,,,True,False
W8IOz3qRU_0,0.0,2.0," ""/m/025rv6n,/m/07qn5dc,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/09b5t,,,,,,,,,,True,False
W9wh3kyMKJU,10.0,20.0," ""/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk""",/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk,,,,,,,,,True,False
WBBKiXYVEdM,170.0,180.0," ""/m/02v2lh,/m/032n05,/m/04rlf""",/m/02v2lh,/m/032n05,/m/04rlf,,,,,,,,,,True,False
WCFt-dggFlk,30.0,40.0," ""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""",/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv,,,,,,,,,True,False
WDa5Uo4xOTM,2.0,12.0," ""/m/04rlf,/m/09x0r,/t/dd00018""",/m/04rlf,/m/09x0r,/t/dd00018,,,,,,,,,,True,False
WFddq_Zec3M,40.0,50.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
WHSe2LcuCdg,30.0,40.0," ""/m/04rlf,/m/07qn4z3""",/m/04rlf,/m/07qn4z3,,,,,,,,,,,True,False
WKknvhyBcSE,70.0,80.0," ""/m/06hps""",/m/06hps,,,,,,,,,,,,True,False
WL-8x_1MJpU,30.0,40.0," ""/m/04rlf,/m/07qdb04""",/m/04rlf,/m/07qdb04,,,,,,,,,,,True,False
WMw6PG4caDU,480.0,490.0," ""/m/015p6,/m/04s8yn,/m/07r5c2p,/m/09x0r,/t/dd00129""",/m/015p6,/m/04s8yn,/m/07r5c2p,/m/09x0r,/t/dd00129,,,,,,,,True,False
WQ17ochP5LI,30.0,40.0," ""/m/04rmv,/m/09x0r""",/m/04rmv,/m/09x0r,,,,,,,,,,,True,False
WRjF6A9J2To,0.0,10.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
WW8tmCg7B28,360.0,370.0," ""/m/04rlf,/m/07pyy8b,/m/09x0r,/m/0jbk""",/m/04rlf,/m/07pyy8b,/m/09x0r,/m/0jbk,,,,,,,,,True,False
WaF4K6-22a0,40.0,50.0," ""/m/01280g,/m/0jbk""",/m/01280g,/m/0jbk,,,,,,,,,,,True,False
WesX1BgSMzA,70.0,80.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
Wf_wfMaRAkI,30.0,40.0," ""/m/05_wcq""",/m/05_wcq,,,,,,,,,,,,True,False
WkU6zXSeKH8,30.0,40.0," ""/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
Wkh9YWllduc,30.0,40.0," ""/m/04rlf,/m/07qb_dv,/m/07qn4z3""",/m/04rlf,/m/07qb_dv,/m/07qn4z3,,,,,,,,,,True,False
Wm1NL-vN8Dc,60.0,70.0," ""/m/04k94,/m/068hy,/m/07p6mqd,/m/0bt9lr,/m/0jbk,/t/dd00125""",/m/04k94,/m/068hy,/m/07p6mqd,/m/0bt9lr,/m/0jbk,/t/dd00125,,,,,,,True,False
WmncetaKc2Q,80.0,90.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
WnK6UIa6l7Y,30.0,40.0," ""/m/07bgp,/m/07q0h5t""",/m/07bgp,/m/07q0h5t,,,,,,,,,,,True,False
WpNP4TCeUSs,7.0,17.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
WrvYuBEHqxE,30.0,40.0," ""/m/032n05""",/m/032n05,,,,,,,,,,,,True,False
WtNzWax98Hw,20.0,30.0," ""/m/078jl""",/m/078jl,,,,,,,,,,,,True,False
WtoXGke-nk8,9.0,19.0," ""/m/07q5rw0,/m/09x0r,/m/0jbk""",/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,,,True,False
Wv_NJM8RnbA,30.0,40.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
WyWE44m1TtA,23.0,33.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,,,,,,,,,True,False
WyqyK87HomE,70.0,80.0," ""/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136""",/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,,,True,False
X45fDtMYRhA,390.0,400.0," ""/m/07r4gkf""",/m/07r4gkf,,,,,,,,,,,,True,False
X4IlOyuiXfM,490.0,500.0," ""/m/03k3r,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/03k3r,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,,True,False
X4jIkctapb8,40.0,50.0," ""/m/03qc9zr,/m/04rmv,/m/09x0r""",/m/03qc9zr,/m/04rmv,/m/09x0r,,,,,,,,,,True,False
X58uoAvFRWI,60.0,70.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
X7zVC0KQ6zA,18.0,28.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
X8XwuQX0lWE,30.0,40.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
XHSVMTR6FEg,16.0,26.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
XHZ3Ui5nTEg,10.0,20.0," ""/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136""",/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,,,True,False
XIj5BcRodWY,30.0,40.0," ""/m/04rlf,/m/04s8yn,/m/07r5c2p""",/m/04rlf,/m/04s8yn,/m/07r5c2p,,,,,,,,,,True,False
XKFk3hHAOf4,30.0,40.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
XKK1pc3u4d8,20.0,30.0," ""/m/01h3n,/m/03vt0,/m/0h2mp""",/m/01h3n,/m/03vt0,/m/0h2mp,,,,,,,,,,True,False
XNJhMEOpYdE,30.0,40.0," ""/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk""",/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk,,,,,,,,True,False
XQ6NlRJyX_A,50.0,60.0," ""/m/07r4gkf""",/m/07r4gkf,,,,,,,,,,,,True,False
XUYR6KOkHkE,250.0,260.0," ""/m/05_wcq""",/m/05_wcq,,,,,,,,,,,,True,False
XX5YSKVwVe0,30.0,40.0," ""/m/04rmv""",/m/04rmv,,,,,,,,,,,,True,False
XYPJ9VI3B4Q,110.0,120.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
XdZY2sQ4Xe0,6.0,16.0," ""/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
XfKJ1DpL0uU,24.0,34.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
Xfg6xJ9MUHM,130.0,140.0," ""/m/04rlf,/m/07q5rw0,/m/09x0r""",/m/04rlf,/m/07q5rw0,/m/09x0r,,,,,,,,,,True,False
XiPe3JrFHpc,30.0,40.0," ""/m/07bgp,/m/07q0h5t""",/m/07bgp,/m/07q0h5t,,,,,,,,,,,True,False
XjFRkxJWMJk,30.0,40.0," ""/m/04rlf,/m/07qdb04""",/m/04rlf,/m/07qdb04,,,,,,,,,,,True,False
Xpg-qANUapo,40.0,50.0," ""/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,/t/dd00125""",/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,/t/dd00125,,,,,,,,True,False
Xqn5dl27WY0,260.0,270.0," ""/m/02yds9""",/m/02yds9,,,,,,,,,,,,True,False
Xqund-yvNGY,30.0,40.0," ""/m/07qf0zm,/m/0jbk""",/m/07qf0zm,/m/0jbk,,,,,,,,,,,True,False
XrUun8LXfpY,30.0,40.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
XusuUFFrRo8,40.0,50.0," ""/m/032n05""",/m/032n05,,,,,,,,,,,,True,False
XzUYSTdiGlg,50.0,60.0," ""/m/068hy,/m/07pyy8b,/m/0cdnk,/m/0jbk""",/m/068hy,/m/07pyy8b,/m/0cdnk,/m/0jbk,,,,,,,,,True,False
Y-gkPWlrVYw,0.0,6.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
Y21IwG4tDP8,40.0,50.0," ""/m/04rlf,/m/0cdnk,/m/0jbk""",/m/04rlf,/m/0cdnk,/m/0jbk,,,,,,,,,,True,False
Y4RIsY3-0XI,3.0,13.0," ""/m/04rmv""",/m/04rmv,,,,,,,,,,,,True,False
Y52Hmsm39SQ,380.0,390.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
Y5Yz9n5cHNU,170.0,180.0," ""/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,,,,,,,,True,False
